ID_Venda,ID_Cliente,Produto,Categoria,Quantidade,Preço,Data
8345,730,Tablet,Imagem,3.0,3837.05,2024-02-19
8346,394,Mouse,Portáteis,1.0,3548.74,2024-02-12
8347,79,Monitor,Periféricos,5.0,1561.02,2024-08-21
8348,469,Tablet,Portáteis,1.0,2734.68,2023-12-29
8349,718,Teclado,Portáteis,3.0,2255.29,2024-02-26
8350,117,Mouse,Acessórios,3.0,3380.53,2024-09-26
8351,122,Notebook,Acessórios,5.0,2385.09,2024-04-10
8352,948,Notebook,Portáteis,4.0,3098.23,2024-08-16
8353,51,Smartwatch,Imagem,3.0,3910.42,2024-08-29
8354,451,Câmera,Imagem,3.0,3745.92,2024-03-10
8355,326,,Imagem,4.0,3632.55,2024-06-11
8356,189,Impressora,Imagem,3.0,1103.91,2024-02-24
8357,600,Impressora,Periféricos,3.0,4982.0,2023-12-02
8358,89,Impressora,Periféricos,5.0,2780.78,2024-06-30
8359,409,Monitor,Portáteis,5.0,1612.82,2024-08-27
8360,801,Smartphone,Periféricos,1.0,564.98,2024-07-22
8361,518,Notebook,Acessórios,5.0,3391.23,2024-03-06
8362,685,,Acessórios,5.0,3264.8,2023-12-01
8363,107,Notebook,Portáteis,4.0,1692.98,2024-07-28
8364,691,Smartwatch,Periféricos,3.0,4951.92,2024-06-02
8365,387,Smartphone,Acessórios,2.0,1244.2,2023-12-13
8366,871,Smartphone,Imagem,1.0,172.74,2024-02-28
8367,95,Impressora,Portáteis,5.0,3222.06,2024-06-05
8368,885,Monitor,Acessórios,4.0,2291.2,2024-04-07
8369,657,Teclado,Periféricos,5.0,4108.05,2024-02-07
8370,629,Tablet,Acessórios,2.0,4080.02,2024-05-27
8371,832,Teclado,Acessórios,3.0,4842.42,2023-11-19
8372,930,Teclado,Portáteis,4.0,378.9,2023-11-23
8373,351,Tablet,Acessórios,4.0,4802.09,2024-09-28
8374,486,Mouse,Acessórios,1.0,128.64,2024-10-14
8375,464,Impressora,Imagem,2.0,1954.47,2023-12-20
8376,332,Impressora,Imagem,4.0,3726.87,2024-02-18
8377,896,Teclado,Acessórios,5.0,4627.49,2024-04-03
8378,424,Tablet,Imagem,5.0,1090.86,2024-09-26
8379,406,Tablet,Portáteis,1.0,3252.24,2024-04-10
8380,317,Smartphone,Portáteis,1.0,2341.48,2024-06-23
8381,771,Mouse,Periféricos,5.0,4495.74,2023-12-20
8382,325,Mouse,Periféricos,3.0,2892.39,2024-11-11
8383,572,Smartwatch,Portáteis,5.0,804.21,2023-12-15
8384,737,Câmera,Imagem,3.0,478.78,2024-01-02
8385,199,Smartphone,Imagem,3.0,3917.37,2023-12-11
8386,923,Tablet,Portáteis,2.0,1025.29,2024-09-05
8387,324,Fone de Ouvido,Periféricos,3.0,4076.73,2023-12-26
8388,491,Notebook,Portáteis,3.0,3408.09,2024-09-13
8389,146,Impressora,Acessórios,2.0,1839.94,2024-10-25
8390,258,Impressora,Imagem,3.0,1533.52,2024-07-15
8391,857,Câmera,Acessórios,5.0,3370.07,2024-03-09
8392,155,Notebook,Imagem,2.0,328.09,2024-09-01
8393,544,Câmera,Acessórios,2.0,3773.3,2024-07-05
8394,492,Impressora,Periféricos,4.0,1835.58,2024-11-14
8395,619,Tablet,Imagem,2.0,2811.36,2024-02-26
8396,947,Smartphone,Portáteis,4.0,3513.2,2023-12-03
8397,709,Smartwatch,Periféricos,5.0,2323.39,2024-05-16
8398,220,Tablet,Periféricos,3.0,2066.46,2024-05-28
8399,175,Monitor,Imagem,2.0,4539.11,2024-06-04
8400,728,Smartphone,Imagem,2.0,4985.62,2024-04-04
8401,127,Fone de Ouvido,Acessórios,3.0,1750.93,2023-12-19
8402,431,Fone de Ouvido,Acessórios,2.0,2217.32,2024-03-30
8403,751,Smartwatch,Periféricos,3.0,4433.42,2024-05-29
8404,25,Impressora,Imagem,2.0,2171.86,2024-07-31
8405,212,Smartwatch,Imagem,5.0,2092.42,2023-12-26
8406,947,Câmera,Periféricos,1.0,754.33,2023-12-22
8407,151,Tablet,Portáteis,3.0,990.18,2024-06-18
8408,722,Mouse,Imagem,4.0,2043.34,2024-09-15
8409,997,Tablet,Acessórios,5.0,4641.02,2024-04-29
8410,417,Monitor,Periféricos,4.0,516.03,2024-10-01
8411,216,Tablet,Portáteis,2.0,3785.9,2024-01-05
8412,345,Câmera,Portáteis,5.0,1247.83,2024-04-23
8413,737,Mouse,Portáteis,3.0,3368.57,2024-02-27
8414,95,Teclado,Portáteis,1.0,167.49,2023-11-25
8415,120,Impressora,Acessórios,3.0,1716.71,2023-12-28
8416,3,Smartphone,Portáteis,1.0,4535.28,2023-12-08
8417,259,Smartwatch,Periféricos,1.0,4636.51,2024-10-28
8418,76,Fone de Ouvido,Periféricos,2.0,2709.81,2024-10-03
8419,327,Câmera,Portáteis,2.0,106.79,2023-12-11
8420,111,Fone de Ouvido,Imagem,4.0,4279.02,2024-06-05
8421,871,Monitor,Imagem,4.0,3115.52,2024-05-21
8422,933,Impressora,Acessórios,,1083.43,2024-08-19
8423,204,Impressora,Imagem,5.0,3379.93,2023-11-26
8424,291,Tablet,Portáteis,5.0,3905.67,2024-03-18
8425,34,Smartphone,Portáteis,2.0,3880.84,2024-03-11
8426,951,Smartwatch,Periféricos,5.0,2106.29,2024-05-18
8427,502,Smartphone,Imagem,5.0,1831.98,2024-05-09
8428,633,Câmera,Acessórios,5.0,1033.56,2024-09-05
8429,631,Câmera,Portáteis,5.0,123.65,2024-09-25
8430,778,Smartphone,Acessórios,4.0,4384.85,2024-02-06
8431,574,Fone de Ouvido,Portáteis,3.0,3151.35,2024-08-13
8432,122,Mouse,Imagem,2.0,343.98,2024-08-13
8433,880,Mouse,Imagem,5.0,3359.55,2024-09-27
8434,466,Notebook,Periféricos,4.0,2965.51,2023-12-27
8435,704,,Portáteis,2.0,828.68,2024-07-20
8436,321,,Periféricos,3.0,4562.33,2024-06-02
8437,572,Fone de Ouvido,Acessórios,1.0,3700.26,2024-10-17
8438,667,Monitor,Imagem,1.0,3311.07,2024-04-15
8439,823,Notebook,Acessórios,2.0,2061.96,2024-03-23
8440,922,Notebook,Portáteis,3.0,1513.92,2024-10-05
8441,302,Notebook,Acessórios,,1345.67,2024-08-20
8442,10,Impressora,Periféricos,4.0,1561.2,2024-09-28
8443,780,Monitor,Portáteis,3.0,4982.36,2024-09-08
8444,468,Câmera,Acessórios,1.0,4444.57,2024-04-23
8445,849,Smartwatch,Acessórios,4.0,1341.77,2024-09-30
8446,74,Fone de Ouvido,Acessórios,5.0,4144.46,2024-09-27
8447,354,Câmera,Portáteis,5.0,4688.03,2024-10-31
8448,375,Smartphone,Imagem,3.0,1729.62,2024-03-06
8449,587,Câmera,Imagem,4.0,410.92,2024-05-19
8450,179,Câmera,Portáteis,1.0,3875.54,2024-05-17
8451,953,Câmera,Acessórios,4.0,1648.14,2024-01-29
8452,985,Mouse,Imagem,1.0,396.47,2024-09-29
8453,388,Fone de Ouvido,Imagem,1.0,601.54,2023-12-20
8454,131,Smartphone,Acessórios,4.0,1994.18,2024-02-05
8455,202,Smartwatch,Acessórios,5.0,346.67,2024-08-17
8456,298,Teclado,Portáteis,3.0,2838.55,2024-02-04
8457,618,Monitor,Acessórios,3.0,1522.97,2024-02-20
8458,566,Smartphone,Periféricos,5.0,4302.82,2023-12-18
8459,132,Impressora,Acessórios,2.0,3336.78,2024-07-04
8460,755,Smartwatch,Acessórios,3.0,4062.9,2024-04-30
8461,794,Impressora,Acessórios,1.0,4716.24,2024-02-21
8462,547,Câmera,Imagem,1.0,2750.67,2024-08-07
8463,680,Tablet,Periféricos,5.0,2813.88,2023-11-21
8464,650,Tablet,Portáteis,5.0,4284.79,2023-12-20
8465,925,Câmera,Portáteis,3.0,4302.67,2023-11-28
8466,859,Fone de Ouvido,Portáteis,4.0,2093.97,2024-01-10
8467,746,Fone de Ouvido,Periféricos,4.0,3130.1,2024-10-11
8468,683,Smartwatch,Portáteis,4.0,188.13,2024-10-29
8469,957,Mouse,Portáteis,5.0,191.16,2024-01-07
8470,463,Notebook,Portáteis,2.0,2096.65,2024-03-07
8471,836,Mouse,Imagem,,3378.51,2024-02-26
8472,909,Monitor,Periféricos,5.0,1010.2,2024-03-23
8473,251,Teclado,Imagem,5.0,4599.9,2024-09-29
8474,316,Smartphone,Imagem,2.0,1395.1,2024-02-11
8475,785,Smartwatch,Portáteis,4.0,2462.16,2024-02-22
8476,297,Fone de Ouvido,Portáteis,5.0,734.13,2024-07-09
8477,839,Mouse,Imagem,3.0,4772.52,2024-05-23
8478,247,Fone de Ouvido,Acessórios,5.0,1423.18,2024-01-08
8479,382,Teclado,Imagem,3.0,3103.56,2024-05-29
8480,990,Smartwatch,Acessórios,1.0,3289.41,2024-10-02
8481,316,Tablet,Imagem,2.0,332.38,2024-05-23
8482,885,Fone de Ouvido,Imagem,2.0,373.37,2024-06-20
8483,707,Teclado,Acessórios,1.0,4257.6,2024-02-20
8484,410,Smartwatch,Acessórios,4.0,2649.04,2024-02-28
8485,855,Smartwatch,Imagem,4.0,3917.51,2024-10-19
8486,790,Notebook,Portáteis,2.0,4298.57,2024-10-22
8487,668,Tablet,Imagem,5.0,690.52,2024-03-12
8488,922,Impressora,Imagem,3.0,2278.57,2023-12-29
8489,961,Notebook,Periféricos,3.0,3308.44,2024-07-30
8490,592,Smartphone,Acessórios,5.0,1977.63,2024-10-26
8491,681,Notebook,Acessórios,,3499.11,2024-02-27
8492,909,Smartphone,Portáteis,2.0,3796.69,2023-12-03
8493,991,Fone de Ouvido,Portáteis,3.0,1230.82,2024-06-24
8494,839,Monitor,Acessórios,,2411.36,2024-03-11
8495,369,Notebook,Imagem,4.0,1264.08,2024-09-07
8496,791,Fone de Ouvido,Portáteis,2.0,2693.5,2024-07-04
8497,777,Tablet,Acessórios,1.0,3512.02,2024-06-11
8498,795,Smartphone,Acessórios,4.0,4184.85,2024-07-12
8499,297,Monitor,Acessórios,4.0,2907.03,2024-06-03
8500,177,Mouse,Imagem,5.0,1591.26,2024-09-24
8501,626,Smartwatch,Acessórios,4.0,784.27,2024-04-15
8502,215,Smartphone,Imagem,4.0,1127.46,2024-09-19
8503,352,Impressora,Imagem,3.0,2706.89,2024-02-08
8504,520,Impressora,Periféricos,4.0,943.7,2024-09-15
8505,818,Mouse,Periféricos,4.0,4021.81,2024-07-12
8506,163,Monitor,Acessórios,1.0,4770.06,2024-07-01
8507,495,Notebook,Periféricos,,1249.21,2024-04-01
8508,374,Smartwatch,Portáteis,1.0,141.86,2024-02-21
8509,468,Fone de Ouvido,Periféricos,1.0,4106.42,2023-12-21
8510,248,Tablet,Imagem,4.0,2349.86,2024-03-13
8511,510,Smartphone,Acessórios,3.0,2443.92,2023-11-22
8512,134,Monitor,Imagem,4.0,3819.38,2024-10-12
8513,824,Tablet,Periféricos,3.0,753.11,2024-09-26
8514,168,Smartwatch,Portáteis,1.0,488.85,2024-02-27
8515,913,Notebook,Imagem,4.0,2876.61,2024-08-14
8516,17,Fone de Ouvido,Imagem,2.0,990.56,2024-11-04
8517,150,Fone de Ouvido,Imagem,1.0,2364.23,2024-05-23
8518,317,Mouse,Acessórios,4.0,3813.7,2023-12-31
8519,112,Smartwatch,Acessórios,5.0,1910.78,2024-07-29
8520,619,Notebook,Portáteis,3.0,1628.4,2024-08-23
8521,179,Smartphone,Acessórios,4.0,295.09,2024-08-05
8522,324,Monitor,Periféricos,3.0,2970.02,2024-02-25
8523,883,Smartphone,Imagem,1.0,3744.69,2024-01-24
8524,537,Smartwatch,Acessórios,5.0,1191.97,2024-03-10
8525,828,Monitor,Periféricos,3.0,3171.29,2024-11-16
8526,33,Fone de Ouvido,Imagem,5.0,1584.8,2024-02-14
8527,930,Smartwatch,Portáteis,4.0,1454.95,2024-08-27
8528,843,Impressora,Periféricos,1.0,423.48,2024-09-19
8529,60,Teclado,Periféricos,2.0,3339.4,2024-02-23
8530,772,Mouse,Acessórios,5.0,3764.14,2024-02-21
8531,678,Impressora,Imagem,2.0,803.66,2024-01-11
8532,875,Fone de Ouvido,Portáteis,5.0,3059.59,2024-01-22
8533,720,Mouse,Imagem,1.0,3901.72,2024-07-15
8534,657,Teclado,Acessórios,1.0,1113.99,2024-06-20
8535,9,Fone de Ouvido,Acessórios,3.0,1566.43,2024-01-11
8536,636,Impressora,Portáteis,3.0,373.65,2023-12-23
8537,528,Smartphone,Periféricos,4.0,3116.8,2024-02-12
8538,640,Câmera,Acessórios,3.0,767.02,2024-11-04
8539,50,Teclado,Portáteis,3.0,4648.87,2024-08-29
8540,483,Câmera,Imagem,1.0,2699.62,2024-06-16
8541,126,Teclado,Imagem,3.0,1886.12,2024-03-10
8542,628,Câmera,Periféricos,3.0,2933.68,2024-03-30
8543,218,Notebook,Imagem,5.0,2004.14,2024-05-30
8544,307,Fone de Ouvido,Imagem,4.0,2674.28,2024-05-23
8545,618,Impressora,Periféricos,1.0,1291.57,2024-07-17
8546,642,Mouse,Acessórios,2.0,1644.93,2023-12-12
8547,700,Smartphone,Portáteis,1.0,2314.31,2024-02-06
8548,783,Smartphone,Imagem,4.0,4147.9,2024-04-28
8549,19,Fone de Ouvido,Imagem,2.0,3831.92,2024-03-15
8550,157,Fone de Ouvido,Imagem,2.0,4854.17,2024-10-12
8551,206,Mouse,Portáteis,5.0,4081.6,2024-08-13
8552,565,Câmera,Imagem,1.0,1271.37,2024-05-25
8553,629,Monitor,Portáteis,1.0,2707.83,2024-06-11
8554,424,Câmera,Periféricos,5.0,970.39,2024-02-05
8555,25,Smartphone,Portáteis,4.0,1856.92,2023-12-04
8556,162,Fone de Ouvido,Portáteis,2.0,506.9,2024-04-05
8557,860,Fone de Ouvido,Portáteis,4.0,2038.65,2024-04-18
8558,411,Smartwatch,Acessórios,4.0,4172.77,2024-03-02
8559,857,Impressora,Imagem,5.0,4279.47,2023-12-26
8560,372,Monitor,Portáteis,1.0,3544.91,2024-04-27
8561,848,Smartwatch,Imagem,1.0,579.67,2024-07-12
8562,289,Smartphone,Portáteis,3.0,3613.01,2024-07-10
8563,479,Monitor,Periféricos,5.0,4549.82,2024-04-01
8564,668,Tablet,Imagem,4.0,3642.46,2024-03-29
8565,49,Tablet,Imagem,2.0,580.39,2023-12-21
8566,7,Monitor,Periféricos,5.0,2110.17,2024-05-13
8567,858,Fone de Ouvido,Acessórios,1.0,587.31,2024-01-25
8568,689,Câmera,Imagem,1.0,3140.81,2024-09-01
8569,549,Smartphone,Imagem,4.0,248.51,2024-10-28
8570,294,Câmera,Acessórios,3.0,3977.59,2023-12-26
8571,726,Tablet,Acessórios,2.0,3677.02,2024-02-08
8572,849,Smartphone,Periféricos,5.0,620.25,2024-03-03
8573,280,Teclado,Acessórios,4.0,736.2,2024-04-28
8574,138,Fone de Ouvido,Portáteis,3.0,4323.37,2024-07-23
8575,63,Smartwatch,Imagem,1.0,4216.86,2024-06-12
8576,446,Notebook,Periféricos,4.0,4750.37,2024-02-15
8577,245,Smartwatch,Imagem,3.0,4897.3,2024-11-18
8578,969,Notebook,Imagem,1.0,2819.23,2024-05-28
8579,305,Tablet,Periféricos,3.0,424.2,2024-05-14
8580,645,Notebook,Acessórios,4.0,4691.72,2024-03-28
8581,565,Câmera,Imagem,5.0,1705.76,2024-09-04
8582,448,Fone de Ouvido,Imagem,4.0,3823.34,2024-03-01
8583,42,Fone de Ouvido,Portáteis,3.0,450.71,2024-10-14
8584,179,Mouse,Imagem,1.0,4092.67,2024-01-05
8585,95,Mouse,Imagem,1.0,245.3,2024-06-14
8586,693,Smartphone,Acessórios,4.0,3294.24,2024-06-22
8587,542,Mouse,Periféricos,5.0,4668.03,2024-03-29
8588,53,Fone de Ouvido,Periféricos,1.0,1498.47,2024-01-06
8589,313,Impressora,Periféricos,4.0,2552.84,2023-12-30
8590,702,Câmera,Imagem,3.0,1960.21,2024-01-23
8591,108,Tablet,Periféricos,1.0,3845.69,2024-01-16
8592,949,Smartphone,Imagem,5.0,4395.92,2024-10-15
8593,547,Notebook,Imagem,5.0,4372.27,2023-11-25
8594,681,Mouse,Acessórios,3.0,1371.69,2023-12-21
8595,358,Monitor,Imagem,1.0,1864.59,2024-01-25
8596,89,Mouse,Imagem,3.0,4236.07,2024-07-16
8597,846,Teclado,Imagem,4.0,1893.06,2024-02-20
8598,63,Tablet,Imagem,4.0,2907.88,2023-12-16
8599,642,,Periféricos,4.0,4395.04,2023-12-05
8600,872,Smartphone,Periféricos,3.0,3555.56,2024-11-16
8601,64,Smartphone,Portáteis,5.0,4739.94,2024-05-08
8602,723,Tablet,Acessórios,1.0,4428.63,2024-08-02
8603,256,Monitor,Periféricos,5.0,1891.16,2024-10-31
8604,271,Mouse,Portáteis,3.0,3332.77,2024-09-17
8605,590,Tablet,Portáteis,4.0,2447.67,2024-01-15
8606,324,Câmera,Acessórios,4.0,123.35,2024-10-01
8607,709,Impressora,Imagem,4.0,3289.3,2024-01-09
8608,1,Smartwatch,Periféricos,1.0,3276.2,2024-06-26
8609,912,Monitor,Portáteis,4.0,375.79,2024-03-12
8610,464,Smartphone,Imagem,5.0,3870.3,2024-02-10
8611,42,Tablet,Periféricos,4.0,2611.86,2024-11-17
8612,320,Tablet,Portáteis,5.0,2638.12,2024-05-12
8613,306,Notebook,Acessórios,2.0,757.42,2024-10-18
8614,345,Tablet,Periféricos,5.0,91.65,2024-10-19
8615,525,Impressora,Acessórios,3.0,2888.4,2024-10-17
8616,272,Fone de Ouvido,Portáteis,4.0,50.5,2024-09-22
8617,277,Impressora,Portáteis,4.0,691.89,2024-10-19
8618,37,Smartwatch,Periféricos,4.0,812.96,2024-02-20
8619,111,Câmera,Acessórios,2.0,1307.12,2023-12-01
8620,501,Fone de Ouvido,Periféricos,2.0,4600.76,2023-12-20
8621,627,Mouse,Imagem,4.0,214.83,2024-02-28
8622,715,Tablet,Imagem,3.0,2335.4,2024-06-09
8623,588,Smartwatch,Acessórios,3.0,3251.94,2024-01-12
8624,283,Smartphone,Portáteis,5.0,1328.87,2024-09-19
8625,951,Smartwatch,Imagem,5.0,376.53,2024-08-15
8626,68,Notebook,Portáteis,1.0,2450.3,2024-05-09
8627,326,Notebook,Periféricos,5.0,208.91,2024-11-15
8628,954,Tablet,Portáteis,4.0,1146.39,2024-06-15
8629,664,Impressora,Portáteis,2.0,2568.93,2024-09-27
8630,262,Smartphone,Imagem,4.0,2820.51,2024-11-13
8631,173,Câmera,Portáteis,1.0,1660.59,2024-09-01
8632,12,Notebook,Portáteis,1.0,1998.07,2024-04-08
8633,235,Monitor,Acessórios,5.0,993.13,2024-10-23
8634,308,Impressora,Imagem,5.0,1822.51,2024-01-09
8635,61,Smartwatch,Periféricos,4.0,3418.64,2024-02-18
8636,54,Smartwatch,Acessórios,1.0,3485.48,2024-06-13
8637,734,Teclado,Portáteis,4.0,1211.04,2024-08-19
8638,578,Smartwatch,Periféricos,1.0,3327.26,2023-12-26
8639,740,Teclado,Portáteis,1.0,3429.16,2023-11-21
8640,543,Teclado,Acessórios,3.0,3218.29,2024-10-04
8641,99,Smartwatch,Acessórios,4.0,227.68,2024-02-29
8642,481,Fone de Ouvido,Portáteis,1.0,3850.43,2024-09-18
8643,211,Teclado,Portáteis,2.0,1200.69,2023-12-09
8644,311,Fone de Ouvido,Imagem,2.0,4122.16,2024-10-30
8645,626,Impressora,Periféricos,3.0,2552.51,2024-08-10
8646,377,Notebook,Periféricos,3.0,3771.11,2024-07-10
8647,373,Tablet,Acessórios,1.0,1875.22,2024-05-05
8648,474,Notebook,Portáteis,3.0,3611.17,2024-01-19
8649,261,Fone de Ouvido,Portáteis,5.0,182.37,2024-05-18
8650,773,Câmera,Imagem,3.0,2934.16,2024-08-26
8651,712,Impressora,Acessórios,4.0,2692.28,2024-09-08
8652,984,Teclado,Imagem,4.0,445.29,2024-08-08
8653,26,Smartphone,Imagem,4.0,1710.64,2024-05-27
8654,278,Notebook,Portáteis,5.0,2106.32,2024-06-13
8655,731,Notebook,Periféricos,4.0,956.9,2023-12-17
8656,847,Smartwatch,Imagem,4.0,811.7,2024-05-04
8657,365,Smartwatch,Portáteis,4.0,4287.81,2024-10-26
8658,802,Fone de Ouvido,Portáteis,4.0,3485.13,2024-06-21
8659,3,Fone de Ouvido,Acessórios,5.0,3511.58,2024-08-27
8660,921,Smartphone,Portáteis,4.0,2997.13,2024-07-26
8661,975,Câmera,Acessórios,,1798.31,2024-08-18
8662,942,Smartwatch,Acessórios,2.0,1647.59,2024-10-08
8663,364,Notebook,Imagem,3.0,221.7,2024-11-03
8664,89,Tablet,Imagem,2.0,1767.12,2024-08-25
8665,750,Câmera,Portáteis,1.0,2406.46,2024-06-30
8666,222,Teclado,Periféricos,4.0,2792.74,2024-02-23
8667,557,Câmera,Acessórios,1.0,3439.22,2024-02-29
8668,911,Smartwatch,Periféricos,2.0,3247.76,2024-04-15
8669,655,Tablet,Acessórios,3.0,818.94,2024-01-14
8670,718,Câmera,Periféricos,2.0,4071.87,2023-12-28
8671,483,Câmera,Imagem,4.0,4491.02,2024-09-29
8672,708,Monitor,Periféricos,4.0,2113.72,2024-10-06
8673,146,Fone de Ouvido,Periféricos,4.0,1792.62,2024-03-31
8674,145,Mouse,Portáteis,4.0,4722.47,2024-06-18
8675,50,Fone de Ouvido,Portáteis,2.0,4751.48,2024-10-08
8676,970,Notebook,Portáteis,1.0,1205.21,2024-02-23
8677,521,Tablet,Periféricos,4.0,1694.26,2024-10-21
8678,669,Mouse,Imagem,3.0,2583.31,2023-12-17
8679,870,Teclado,Periféricos,2.0,4446.98,2024-08-30
8680,84,Notebook,Periféricos,2.0,2713.41,2023-12-15
8681,940,Impressora,Imagem,3.0,83.16,2023-11-23
8682,933,Smartwatch,Imagem,,1109.28,2024-07-24
8683,204,Teclado,Acessórios,3.0,2181.61,2024-05-27
8684,460,,Periféricos,1.0,2275.09,2024-01-13
8685,658,Notebook,Portáteis,1.0,3340.37,2024-01-23
8686,824,Câmera,Imagem,4.0,2969.35,2024-08-23
8687,773,Notebook,Periféricos,5.0,4499.16,2024-08-15
8688,427,Tablet,Portáteis,2.0,887.42,2024-08-15
8689,428,Câmera,Imagem,1.0,2600.83,2023-11-29
8690,596,Fone de Ouvido,Imagem,3.0,259.2,2024-08-21
8691,180,Câmera,Acessórios,1.0,922.97,2024-02-20
8692,98,Impressora,Periféricos,2.0,1339.26,2024-09-28
8693,416,Mouse,Periféricos,5.0,937.03,2024-10-26
8694,808,Mouse,Portáteis,3.0,62.32,2024-09-04
8695,539,Smartwatch,Periféricos,3.0,2921.88,2024-09-07
8696,407,Smartphone,Imagem,4.0,1948.94,2024-08-04
8697,342,Fone de Ouvido,Imagem,1.0,2630.64,2024-08-31
8698,469,Câmera,Acessórios,1.0,2526.22,2023-12-24
8699,195,Notebook,Periféricos,1.0,4074.32,2024-02-11
8700,95,Smartphone,Portáteis,5.0,2658.46,2024-05-26
8701,921,Impressora,Acessórios,5.0,3272.07,2024-09-04
8702,870,Tablet,Periféricos,4.0,3034.63,2024-10-01
8703,765,Fone de Ouvido,Imagem,5.0,3148.36,2024-08-17
8704,580,Teclado,Portáteis,5.0,2955.74,2024-01-04
8705,930,Monitor,Periféricos,1.0,2900.54,2024-07-02
8706,668,Impressora,Acessórios,,2710.79,2024-08-06
8707,697,Monitor,Acessórios,2.0,3952.04,2024-03-24
8708,858,Mouse,Acessórios,5.0,1365.98,2023-11-25
8709,566,Teclado,Acessórios,5.0,126.0,2023-12-03
8710,328,Teclado,Acessórios,2.0,3105.41,2024-10-05
8711,422,Fone de Ouvido,Portáteis,5.0,1443.3,2024-02-21
8712,931,Tablet,Portáteis,,2012.7,2024-01-14
8713,137,,Periféricos,5.0,2174.64,2024-05-13
8714,509,Teclado,Periféricos,4.0,791.93,2024-10-31
8715,162,Teclado,Periféricos,2.0,4540.14,2023-11-29
8716,647,Impressora,Periféricos,2.0,1572.36,2024-05-03
8717,271,Fone de Ouvido,Periféricos,1.0,1915.85,2024-05-15
8718,648,,Acessórios,4.0,59.58,2024-04-11
8719,993,Monitor,Acessórios,3.0,3346.15,2023-12-17
8720,554,Notebook,Portáteis,3.0,4193.88,2024-09-30
8721,487,Smartwatch,Acessórios,5.0,2333.06,2024-08-29
8722,418,Smartphone,Imagem,5.0,94.53,2024-07-16
8723,179,Tablet,Acessórios,4.0,2361.78,2024-02-29
8724,551,Teclado,Portáteis,4.0,1624.72,2024-11-15
8725,724,Teclado,Imagem,3.0,979.55,2023-12-28
8726,111,Monitor,Periféricos,3.0,1572.19,2024-04-14
8727,80,Smartwatch,Periféricos,2.0,180.48,2024-05-06
8728,990,Impressora,Imagem,2.0,3139.38,2024-08-06
8729,895,Smartwatch,Acessórios,,4073.15,2024-04-22
8730,42,Smartphone,Portáteis,5.0,2668.11,2024-07-10
8731,203,Câmera,Acessórios,1.0,4778.84,2024-02-22
8732,83,Impressora,Portáteis,5.0,90.91,2023-11-30
8733,140,Smartwatch,Imagem,3.0,1973.04,2023-12-28
8734,773,Impressora,Periféricos,5.0,4951.26,2024-06-19
8735,504,Smartphone,Periféricos,1.0,2877.18,2024-10-12
8736,986,Smartwatch,Imagem,1.0,1629.27,2023-12-30
8737,326,Mouse,Acessórios,2.0,4999.88,2024-06-08
8738,529,Câmera,Periféricos,4.0,2715.76,2024-04-28
8739,452,Teclado,Acessórios,3.0,4547.41,2024-11-14
8740,832,Smartphone,Periféricos,2.0,4106.65,2024-06-02
8741,181,Monitor,Imagem,3.0,295.92,2024-06-20
8742,624,Monitor,Portáteis,1.0,2342.45,2024-09-15
8743,493,Notebook,Periféricos,5.0,266.13,2024-08-06
8744,175,Impressora,Acessórios,3.0,3184.75,2023-12-09
8745,3,Smartphone,Acessórios,3.0,1664.34,2024-07-18
8746,120,Câmera,Periféricos,5.0,3949.92,2024-04-03
8747,264,Mouse,Acessórios,5.0,182.29,2024-09-08
8748,476,Smartwatch,Acessórios,5.0,3924.73,2024-03-26
8749,812,Teclado,Portáteis,3.0,4627.18,2024-03-02
8750,927,Impressora,Acessórios,3.0,3618.26,2024-05-08
8751,531,Fone de Ouvido,Portáteis,1.0,297.26,2024-10-15
8752,353,Tablet,Acessórios,4.0,139.01,2024-06-24
8753,117,Smartwatch,Acessórios,3.0,840.13,2024-04-07
8754,428,Tablet,Portáteis,4.0,1152.51,2024-09-05
8755,1000,Smartwatch,Periféricos,1.0,4271.94,2024-11-12
8756,778,Mouse,Acessórios,5.0,1514.25,2024-02-26
8757,140,Tablet,Acessórios,5.0,4682.01,2023-12-13
8758,987,Monitor,Acessórios,5.0,2420.2,2024-07-30
8759,356,Smartwatch,Portáteis,1.0,2379.28,2024-06-07
8760,259,Câmera,Acessórios,2.0,3201.29,2024-03-24
8761,518,Tablet,Portáteis,1.0,3723.19,2024-02-04
8762,198,Smartwatch,Periféricos,4.0,4124.12,2024-09-08
8763,918,Câmera,Acessórios,5.0,3724.63,2024-06-30
8764,229,Fone de Ouvido,Portáteis,4.0,4284.5,2024-05-08
8765,245,Câmera,Acessórios,4.0,2979.1,2024-03-02
8766,871,Monitor,Portáteis,3.0,1858.76,2024-04-14
8767,911,,Imagem,4.0,2247.96,2024-09-10
8768,56,Impressora,Acessórios,3.0,79.28,2024-01-22
8769,230,Impressora,Imagem,3.0,1770.33,2024-10-22
8770,709,Fone de Ouvido,Periféricos,4.0,1857.96,2024-11-08
8771,607,Câmera,Imagem,2.0,1764.77,2024-03-28
8772,283,Teclado,Portáteis,5.0,1560.71,2024-01-10
8773,243,Tablet,Portáteis,5.0,4410.49,2024-03-28
8774,637,Fone de Ouvido,Acessórios,4.0,3367.83,2024-03-08
8775,16,Impressora,Imagem,,3060.31,2024-03-03
8776,537,Mouse,Acessórios,3.0,4177.83,2024-03-20
